latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.54833,13.407822,38.0,0,GMT,GMT

time,weather_code (wmo code),temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),apparent_temperature_mean (°F),sunrise (iso8601),sunset (iso8601),daylight_duration (s),sunshine_duration (s),precipitation_sum (inch),rain_sum (inch),snowfall_sum (inch),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (inch)
2021-10-28,1,59.5,44.3,50.4,56.7,40.4,46.5,2021-10-28T05:56,2021-10-28T15:44,35283.43,30630.73,0.000,0.000,0.000,0.0,9.4,15.4,162,7.93,0.043
2021-10-29,1,57.3,41.0,47.7,53.2,35.5,43.0,2021-10-29T05:57,2021-10-29T15:42,35054.01,30442.99,0.000,0.000,0.000,0.0,8.1,13.9,162,8.01,0.042
2021-10-30,2,58.4,41.3,49.4,52.5,36.2,43.9,2021-10-30T05:59,2021-10-30T15:40,34826.56,30207.05,0.000,0.000,0.000,0.0,11.4,19.7,156,7.51,0.053
2021-10-31,3,62.4,49.7,54.7,59.4,43.3,49.6,2021-10-31T06:01,2021-10-31T15:38,34601.31,29043.18,0.000,0.000,0.000,0.0,11.5,19.0,168,7.20,0.066
2021-11-01,53,54.1,47.5,50.4,51.7,42.1,46.4,2021-11-01T06:03,2021-11-01T15:36,34378.51,1453.71,0.177,0.177,0.000,13.0,9.9,17.2,190,1.76,0.022
2021-11-02,53,51.8,38.9,46.2,49.0,33.8,42.9,2021-11-02T06:05,2021-11-02T15:34,34158.39,849.29,0.122,0.122,0.000,11.0,6.6,11.9,195,3.29,0.019
2021-11-03,3,50.8,38.4,43.9,47.0,33.6,39.4,2021-11-03T06:06,2021-11-03T15:32,33941.23,23252.41,0.000,0.000,0.000,0.0,7.6,15.0,148,5.77,0.026
2021-11-04,63,47.6,40.6,44.8,41.4,35.4,37.8,2021-11-04T06:08,2021-11-04T15:31,33726.91,0.00,1.303,1.303,0.000,16.0,23.1,40.0,308,0.74,0.010
2021-11-05,53,49.5,44.3,46.1,43.1,35.6,39.2,2021-11-05T06:10,2021-11-05T15:29,33513.39,12134.62,0.181,0.181,0.000,10.0,16.1,32.2,267,3.06,0.020
2021-11-06,51,52.4,44.8,48.0,45.8,38.2,40.6,2021-11-06T06:12,2021-11-06T15:27,33300.50,10625.82,0.008,0.008,0.000,2.0,16.3,27.7,238,4.01,0.040
2021-11-07,55,50.3,44.8,47.4,42.7,36.3,39.1,2021-11-07T06:14,2021-11-07T15:25,33088.49,13647.71,0.091,0.091,0.000,8.0,17.9,32.9,238,3.20,0.042
2021-11-08,51,50.5,44.7,47.1,43.7,36.6,41.4,2021-11-08T06:16,2021-11-08T15:24,32877.57,3600.00,0.075,0.075,0.000,10.0,14.7,26.4,266,2.48,0.021
2021-11-09,51,51.5,40.7,46.1,47.1,35.6,42.2,2021-11-09T06:17,2021-11-09T15:22,32667.97,27520.86,0.012,0.012,0.000,3.0,7.5,13.9,209,4.57,0.022
2021-11-10,51,47.0,34.3,39.4,43.1,28.7,34.4,2021-11-10T06:19,2021-11-10T15:20,32459.93,25759.28,0.004,0.004,0.000,1.0,6.0,10.5,190,5.52,0.022
2021-11-11,3,45.8,32.7,40.9,41.8,26.7,36.5,2021-11-11T06:21,2021-11-11T15:19,32253.70,22544.75,0.000,0.000,0.000,0.0,5.9,11.2,229,4.49,0.018
2021-11-12,3,47.0,36.5,43.2,42.7,30.6,38.6,2021-11-12T06:23,2021-11-12T15:17,32049.54,566.70,0.000,0.000,0.000,0.0,10.5,17.9,154,2.15,0.014
2021-11-13,3,47.1,36.2,40.7,43.2,30.0,35.6,2021-11-13T06:25,2021-11-13T15:16,31847.70,14735.89,0.000,0.000,0.000,0.0,8.2,13.6,172,4.05,0.019
2021-11-14,53,43.7,36.3,40.9,39.1,31.3,35.8,2021-11-14T06:27,2021-11-14T15:14,31648.45,0.00,0.039,0.039,0.000,2.0,8.8,14.5,46,2.19,0.012
2021-11-15,3,43.6,39.4,41.7,37.2,34.0,36.0,2021-11-15T06:28,2021-11-15T15:13,31452.05,0.00,0.000,0.000,0.000,0.0,9.5,16.6,89,1.20,0.013
2021-11-16,3,46.8,35.7,41.4,42.5,29.7,36.3,2021-11-16T06:30,2021-11-16T15:11,31258.81,4484.64,0.000,0.000,0.000,0.0,7.9,13.2,119,2.60,0.014
2021-11-17,51,45.2,40.7,42.6,37.9,32.6,35.8,2021-11-17T06:32,2021-11-17T15:10,31069.01,0.00,0.012,0.012,0.000,3.0,14.0,23.7,247,1.22,0.017
2021-11-18,53,49.4,41.9,45.8,42.3,34.7,38.4,2021-11-18T06:34,2021-11-18T15:09,30882.94,15478.48,0.083,0.083,0.000,6.0,16.8,28.2,255,3.18,0.022
2021-11-19,51,53.7,48.3,51.7,47.6,40.1,44.8,2021-11-19T06:35,2021-11-19T15:07,30700.90,0.00,0.024,0.024,0.000,6.0,17.1,28.9,268,0.86,0.022
2021-11-20,51,51.9,48.3,50.5,46.5,41.2,44.6,2021-11-20T06:37,2021-11-20T15:06,30523.22,0.00,0.031,0.031,0.000,4.0,13.5,24.6,259,1.07,0.020
2021-11-21,51,48.3,39.0,45.2,43.0,34.3,39.9,2021-11-21T06:39,2021-11-21T15:05,30350.19,0.00,0.039,0.039,0.000,6.0,13.9,23.5,258,0.57,0.017
2021-11-22,2,42.3,31.1,36.8,35.1,24.8,30.3,2021-11-22T06:40,2021-11-22T15:04,30182.16,24502.93,0.000,0.000,0.000,0.0,9.7,17.4,330,4.29,0.018
2021-11-23,51,44.8,32.9,41.1,39.0,25.4,34.8,2021-11-23T06:42,2021-11-23T15:03,30019.45,4848.21,0.008,0.008,0.000,2.0,11.2,19.2,260,1.98,0.012
2021-11-24,51,45.6,41.8,43.5,41.1,37.5,38.8,2021-11-24T06:44,2021-11-24T15:01,29862.05,126.82,0.016,0.016,0.000,3.0,8.3,13.9,249,1.33,0.009
2021-11-25,3,41.3,33.7,39.0,36.9,28.6,32.7,2021-11-25T06:45,2021-11-25T15:00,29708.21,17941.98,0.000,0.000,0.000,0.0,11.2,18.6,221,3.41,0.018
2021-11-26,71,42.0,33.0,36.7,34.9,25.7,29.6,2021-11-26T06:47,2021-11-26T15:00,29557.81,7460.18,0.012,0.004,0.055,3.0,9.9,17.0,209,2.34,0.015
2021-11-27,71,37.9,30.9,34.6,31.7,23.6,28.0,2021-11-27T06:48,2021-11-27T14:59,29411.04,3964.03,0.087,0.083,0.028,9.0,7.8,14.1,143,1.82,0.009
2021-11-28,3,37.9,28.0,33.1,32.1,21.1,27.2,2021-11-28T06:50,2021-11-28T14:58,29268.14,23553.97,0.000,0.000,0.000,0.0,6.1,11.2,222,3.98,0.011
2021-11-29,73,37.4,30.9,33.8,30.9,24.8,27.4,2021-11-29T06:51,2021-11-29T14:57,29129.31,5061.31,0.055,0.039,0.110,7.0,9.7,17.0,297,1.55,0.006
2021-11-30,73,42.3,34.4,38.0,31.3,24.4,27.9,2021-11-30T06:53,2021-11-30T14:56,28994.78,0.00,0.209,0.169,0.276,12.0,21.0,37.8,268,0.74,0.022
2021-12-01,61,47.0,33.5,41.8,36.6,27.2,32.8,2021-12-01T06:54,2021-12-01T14:56,28864.78,0.00,0.220,0.220,0.000,12.0,23.6,41.8,217,0.65,0.025
2021-12-02,2,42.5,27.2,34.5,28.8,19.0,24.1,2021-12-02T06:56,2021-12-02T14:55,28739.53,23080.46,0.000,0.000,0.000,0.0,23.8,44.5,269,4.03,0.030
2021-12-03,73,37.5,27.3,33.2,28.2,18.7,23.4,2021-12-03T06:57,2021-12-03T14:54,28619.27,15456.38,0.071,0.008,0.441,6.0,16.3,27.3,231,3.29,0.022
2021-12-04,73,36.8,34.4,35.3,30.4,25.7,28.0,2021-12-04T06:59,2021-12-04T14:54,28504.21,0.00,0.110,0.047,0.441,9.0,11.9,22.4,164,1.54,0.009
2021-12-05,75,34.7,33.1,33.8,29.6,25.3,27.6,2021-12-05T07:00,2021-12-05T14:53,28394.62,0.00,0.157,0.008,1.047,8.0,10.6,17.9,68,1.10,0.007
2021-12-06,71,36.0,27.6,31.6,30.8,20.7,25.1,2021-12-06T07:01,2021-12-06T14:53,28290.70,5741.31,0.004,0.000,0.028,1.0,8.0,15.0,64,1.94,0.009
2021-12-07,3,33.8,27.6,30.8,25.6,19.1,22.4,2021-12-07T07:02,2021-12-07T14:52,28192.70,20600.86,0.000,0.000,0.000,0.0,12.7,21.7,124,2.86,0.010
2021-12-08,71,32.9,28.3,30.3,23.7,17.8,20.7,2021-12-08T07:04,2021-12-08T14:52,28100.85,0.00,0.008,0.000,0.055,2.0,14.3,24.8,116,1.59,0.013
2021-12-09,73,30.8,27.7,28.7,23.7,19.0,21.6,2021-12-09T07:05,2021-12-09T14:52,28015.38,668.04,0.091,0.000,0.634,17.0,9.5,16.6,94,1.21,0.009
2021-12-10,73,32.6,22.0,29.4,26.9,13.7,23.2,2021-12-10T07:06,2021-12-10T14:52,27936.54,0.00,0.106,0.000,0.744,11.0,7.4,11.2,121,1.52,0.006
2021-12-11,3,32.7,24.3,29.0,26.6,17.1,22.4,2021-12-11T07:07,2021-12-11T14:51,27864.54,1100.82,0.000,0.000,0.000,0.0,8.2,13.9,218,1.96,0.006
2021-12-12,71,37.4,29.9,33.7,31.9,22.7,26.8,2021-12-12T07:08,2021-12-12T14:51,27799.63,0.00,0.047,0.043,0.028,9.0,9.6,15.4,215,1.00,0.006
2021-12-13,51,45.4,37.0,42.1,42.0,32.0,38.1,2021-12-13T07:09,2021-12-13T14:51,27742.02,0.00,0.024,0.024,0.000,5.0,5.9,9.6,255,0.48,0.005
2021-12-14,51,45.7,42.7,44.2,40.8,37.4,39.4,2021-12-14T07:10,2021-12-14T14:51,27691.79,0.00,0.008,0.008,0.000,2.0,8.3,13.9,245,1.13,0.008
2021-12-15,51,47.9,43.6,45.9,43.4,38.8,41.0,2021-12-15T07:11,2021-12-15T14:51,27648.30,3192.73,0.004,0.004,0.000,1.0,10.3,17.2,247,1.37,0.008
2021-12-16,51,47.7,38.3,44.1,42.4,31.5,38.2,2021-12-16T07:11,2021-12-16T14:52,27611.45,11020.49,0.016,0.016,0.000,2.0,12.3,20.8,288,1.98,0.011
2021-12-17,3,43.3,38.4,40.9,37.7,31.7,34.8,2021-12-17T07:12,2021-12-17T14:52,27581.25,0.00,0.000,0.000,0.000,0.0,11.0,19.0,303,1.16,0.008
2021-12-18,51,44.7,40.7,42.5,39.3,36.0,36.8,2021-12-18T07:13,2021-12-18T14:52,27557.70,0.00,0.004,0.004,0.000,1.0,13.6,22.6,276,0.88,0.007
2021-12-19,53,44.3,33.5,41.9,35.9,25.7,33.6,2021-12-19T07:13,2021-12-19T14:52,27540.81,0.00,0.039,0.039,0.000,4.0,17.3,30.2,299,0.62,0.012
2021-12-20,3,38.9,24.9,32.1,31.3,17.6,24.7,2021-12-20T07:14,2021-12-20T14:53,27530.57,21696.93,0.000,0.000,0.000,0.0,10.9,18.3,313,3.36,0.013
2021-12-21,71,33.0,29.0,31.2,27.7,22.6,25.5,2021-12-21T07:15,2021-12-21T14:53,27526.98,0.00,0.016,0.000,0.110,3.0,5.3,8.9,298,1.61,0.006
2021-12-22,3,31.7,25.3,28.8,25.8,18.6,22.3,2021-12-22T07:15,2021-12-22T14:54,27530.02,18225.43,0.000,0.000,0.000,0.0,8.4,15.7,198,2.64,0.007
2021-12-23,73,34.4,25.3,29.9,26.4,18.0,22.1,2021-12-23T07:15,2021-12-23T14:54,27539.68,0.00,0.220,0.008,1.488,8.0,10.3,16.8,197,1.22,0.012
2021-12-24,73,38.4,21.6,33.9,31.3,13.2,26.3,2021-12-24T07:16,2021-12-24T14:55,27555.93,0.00,0.433,0.366,0.469,19.0,11.5,19.5,297,0.29,0.006
2021-12-25,0,26.8,17.5,21.8,20.2,9.8,14.8,2021-12-25T07:16,2021-12-25T14:56,27578.73,22102.59,0.000,0.000,0.000,0.0,5.5,10.3,288,3.75,0.008
2021-12-26,3,25.7,12.6,18.6,17.1,5.3,9.9,2021-12-26T07:16,2021-12-26T14:57,27608.06,19115.77,0.000,0.000,0.000,0.0,11.1,18.6,104,3.31,0.015
2021-12-27,71,31.2,19.1,26.7,21.4,8.3,16.2,2021-12-27T07:17,2021-12-27T14:57,27643.88,7342.45,0.008,0.000,0.055,2.0,13.1,21.9,113,1.42,0.032
2021-12-28,53,35.7,25.2,31.2,27.7,15.3,22.6,2021-12-28T07:17,2021-12-28T14:58,27686.13,2129.41,0.039,0.039,0.000,4.0,13.0,19.7,128,1.22,0.011
2021-12-29,51,38.7,32.1,35.8,33.7,25.7,30.5,2021-12-29T07:17,2021-12-29T14:59,27734.78,0.00,0.012,0.012,0.000,3.0,6.3,11.9,234,0.48,0.004
2021-12-30,53,53.0,38.5,47.4,47.6,33.4,41.9,2021-12-30T07:17,2021-12-30T15:00,27789.77,0.00,0.067,0.067,0.000,10.0,14.7,24.8,248,0.78,0.008
2021-12-31,61,55.5,51.5,53.4,48.1,44.9,46.9,2021-12-31T07:17,2021-12-31T15:01,27851.04,811.81,0.146,0.146,0.000,6.0,17.3,31.1,255,1.06,0.024
2022-01-01,51,53.8,47.2,51.5,50.3,41.9,47.0,2022-01-01T07:17,2022-01-01T15:02,27918.54,0.00,0.024,0.024,0.000,5.0,14.6,26.4,258,0.80,0.010
2022-01-02,53,53.1,45.9,49.3,49.3,40.5,42.9,2022-01-02T07:17,2022-01-02T15:03,27992.18,69.08,0.091,0.091,0.000,6.0,18.1,30.2,229,0.72,0.022
2022-01-03,55,49.4,42.8,46.5,41.7,35.9,38.4,2022-01-03T07:16,2022-01-03T15:04,28072.08,9149.82,0.114,0.114,0.000,10.0,22.6,38.5,250,2.04,0.028
2022-01-04,51,45.1,39.0,42.7,40.7,33.5,37.2,2022-01-04T07:16,2022-01-04T15:05,28159.11,0.00,0.091,0.091,0.000,11.0,10.1,17.4,238,1.10,0.008
2022-01-05,51,40.2,36.4,38.4,33.6,27.2,29.4,2022-01-05T07:16,2022-01-05T15:07,28253.18,14353.96,0.028,0.028,0.000,5.0,18.3,33.1,251,2.53,0.022
2022-01-06,51,37.1,26.7,31.7,29.0,18.9,23.2,2022-01-06T07:15,2022-01-06T15:08,28354.02,23047.93,0.008,0.008,0.000,1.0,14.4,24.8,283,4.06,0.018
2022-01-07,51,36.6,29.2,33.1,28.4,21.2,24.9,2022-01-07T07:15,2022-01-07T15:09,28461.38,1718.80,0.024,0.024,0.000,5.0,12.9,25.1,204,1.79,0.011
2022-01-08,73,37.0,29.1,32.8,29.9,19.7,25.3,2022-01-08T07:14,2022-01-08T15:11,28574.98,20528.53,0.031,0.012,0.138,3.0,11.5,20.1,209,3.40,0.010
2022-01-09,51,37.6,29.5,33.6,31.8,19.9,25.7,2022-01-09T07:14,2022-01-09T15:12,28694.56,330.52,0.016,0.016,0.000,4.0,13.1,21.7,151,1.42,0.013
2022-01-10,51,39.7,28.1,36.1,35.8,20.3,30.4,2022-01-10T07:13,2022-01-10T15:13,28819.85,0.00,0.016,0.016,0.000,3.0,8.0,13.4,95,0.92,0.007
2022-01-11,3,31.0,23.3,27.9,23.9,16.6,20.7,2022-01-11T07:12,2022-01-11T15:15,28950.58,14481.54,0.000,0.000,0.000,0.0,7.8,15.2,139,3.28,0.011
2022-01-12,3,36.2,27.5,32.6,29.8,20.6,25.6,2022-01-12T07:12,2022-01-12T15:16,29086.50,0.00,0.000,0.000,0.000,0.0,10.9,17.7,247,0.75,0.007
2022-01-13,3,41.8,37.1,38.9,33.4,29.5,30.7,2022-01-13T07:11,2022-01-13T15:18,29227.35,3576.80,0.000,0.000,0.000,0.0,14.3,26.6,264,1.98,0.011
2022-01-14,51,44.4,33.0,40.3,37.0,26.8,32.1,2022-01-14T07:10,2022-01-14T15:20,29372.88,0.00,0.004,0.004,0.000,1.0,20.2,35.1,279,0.99,0.012
2022-01-15,3,37.3,29.1,32.4,31.6,22.9,26.2,2022-01-15T07:09,2022-01-15T15:21,29522.81,14457.76,0.000,0.000,0.000,0.0,6.8,12.8,263,3.52,0.011
2022-01-16,51,39.8,30.3,34.8,30.8,23.3,27.0,2022-01-16T07:08,2022-01-16T15:23,29676.92,0.00,0.012,0.012,0.000,3.0,16.1,27.1,243,1.37,0.009
2022-01-17,53,42.5,29.7,38.2,32.5,21.7,28.3,2022-01-17T07:07,2022-01-17T15:24,29834.96,13397.16,0.083,0.083,0.000,7.0,22.4,40.5,290,2.37,0.026
2022-01-18,3,42.1,29.8,36.8,36.3,22.4,30.3,2022-01-18T07:06,2022-01-18T15:26,29996.68,7733.43,0.000,0.000,0.000,0.0,10.8,18.3,278,2.53,0.014
2022-01-19,3,40.2,34.1,38.0,33.7,27.2,29.8,2022-01-19T07:05,2022-01-19T15:28,30161.85,11983.19,0.000,0.000,0.000,0.0,17.8,30.4,239,3.24,0.020
2022-01-20,73,39.7,29.0,33.5,29.0,17.9,22.0,2022-01-20T07:04,2022-01-20T15:30,30330.25,23985.81,0.055,0.016,0.276,5.0,19.6,38.9,292,4.87,0.040
2022-01-21,73,37.1,25.9,31.3,29.7,15.5,21.4,2022-01-21T07:03,2022-01-21T15:31,30501.63,24508.73,0.091,0.035,0.386,4.0,13.6,23.0,287,5.12,0.031
2022-01-22,51,38.8,33.7,36.5,31.8,27.9,30.1,2022-01-22T07:02,2022-01-22T15:33,30675.80,23061.02,0.039,0.039,0.000,5.0,12.1,20.4,317,3.93,0.015
2022-01-23,51,43.2,39.1,41.0,38.8,33.5,35.8,2022-01-23T07:01,2022-01-23T15:35,30852.88,0.00,0.016,0.016,0.000,4.0,9.3,16.3,299,1.52,0.010
2022-01-24,3,42.0,39.8,40.7,37.2,34.5,36.0,2022-01-24T06:59,2022-01-24T15:36,31034.74,0.00,0.000,0.000,0.000,0.0,7.2,12.3,280,1.15,0.009
2022-01-25,3,39.5,38.0,39.0,33.6,31.6,32.5,2022-01-25T06:58,2022-01-25T15:38,31221.40,0.00,0.000,0.000,0.000,0.0,9.9,16.6,273,0.94,0.010
2022-01-26,51,38.8,35.8,37.5,31.5,25.8,29.0,2022-01-26T06:57,2022-01-26T15:40,31412.54,0.00,0.020,0.020,0.000,4.0,14.1,23.7,264,1.12,0.015
2022-01-27,51,42.7,37.5,39.4,32.7,26.3,28.7,2022-01-27T06:55,2022-01-27T15:42,31607.85,0.00,0.035,0.035,0.000,6.0,21.7,36.5,257,0.71,0.024
2022-01-28,51,43.3,35.1,38.9,33.3,25.8,28.6,2022-01-28T06:54,2022-01-28T15:44,31806.99,24123.95,0.004,0.004,0.000,1.0,22.7,38.3,294,5.24,0.043
2022-01-29,71,47.5,36.0,42.0,36.2,28.0,32.0,2022-01-29T06:52,2022-01-29T15:46,32009.68,0.00,0.283,0.280,0.028,14.0,24.2,44.7,251,0.91,0.022
2022-01-30,51,44.8,34.8,40.8,31.8,25.1,27.9,2022-01-30T06:51,2022-01-30T15:47,32215.61,26994.86,0.008,0.008,0.000,2.0,27.6,48.8,286,5.61,0.065
2022-01-31,71,38.1,29.4,34.7,32.5,22.8,27.9,2022-01-31T06:49,2022-01-31T15:49,32424.49,7546.32,0.031,0.016,0.110,6.0,11.0,19.7,268,3.50,0.019
2022-02-01,73,42.4,31.8,36.9,31.7,23.8,27.1,2022-02-01T06:47,2022-02-01T15:51,32636.04,0.00,0.224,0.154,0.496,13.0,20.4,35.3,265,1.70,0.014
2022-02-02,51,43.3,32.2,39.0,31.0,25.1,28.4,2022-02-02T06:46,2022-02-02T15:53,32850.00,11905.23,0.012,0.012,0.000,3.0,24.7,42.7,297,3.36,0.042
2022-02-03,53,43.4,32.3,39.3,37.8,24.8,32.9,2022-02-03T06:44,2022-02-03T15:55,33066.08,5014.58,0.122,0.122,0.000,13.0,10.4,17.9,225,1.65,0.011
2022-02-04,53,46.6,38.3,43.3,39.4,26.3,35.5,2022-02-04T06:42,2022-02-04T15:57,33284.04,6402.58,0.087,0.087,0.000,5.0,21.4,40.3,232,2.26,0.026
2022-02-05,71,41.7,36.0,38.9,31.4,25.6,28.5,2022-02-05T06:41,2022-02-05T15:59,33503.61,20073.34,0.047,0.043,0.028,6.0,20.5,35.8,257,5.07,0.040
2022-02-06,55,45.5,37.0,41.2,35.3,28.2,30.6,2022-02-06T06:39,2022-02-06T16:01,33724.56,0.00,0.358,0.358,0.000,23.0,22.3,37.8,236,1.24,0.026
2022-02-07,71,42.7,34.8,38.0,30.4,23.7,27.3,2022-02-07T06:37,2022-02-07T16:03,33946.65,29471.14,0.035,0.031,0.028,7.0,20.1,37.1,290,6.55,0.044
2022-02-08,51,47.1,37.0,43.3,40.7,28.6,35.2,2022-02-08T06:35,2022-02-08T16:05,34169.65,0.00,0.079,0.079,0.000,13.0,17.8,31.3,256,1.20,0.019
2022-02-09,51,48.9,44.3,47.3,41.9,36.7,40.0,2022-02-09T06:33,2022-02-09T16:07,34393.33,9350.49,0.016,0.016,0.000,4.0,15.2,26.2,249,2.92,0.032
2022-02-10,53,49.0,40.2,44.1,42.6,34.5,38.2,2022-02-10T06:32,2022-02-10T16:08,34617.47,2965.13,0.075,0.075,0.000,6.0,11.1,20.6,251,2.21,0.020
2022-02-11,51,41.7,29.4,37.9,35.4,22.7,31.0,2022-02-11T06:30,2022-02-11T16:10,34841.86,24521.47,0.028,0.028,0.000,7.0,11.6,21.5,275,5.70,0.025
2022-02-12,2,40.7,26.1,32.6,31.9,19.6,25.1,2022-02-12T06:28,2022-02-12T16:12,35066.68,30701.03,0.000,0.000,0.000,0.0,10.4,18.8,200,7.85,0.033
2022-02-13,2,45.3,30.0,37.3,36.6,21.0,28.9,2022-02-13T06:26,2022-02-13T16:14,35293.99,30948.68,0.000,0.000,0.000,0.0,11.5,20.6,191,8.46,0.045
2022-02-14,51,54.3,38.1,44.9,46.7,27.9,36.4,2022-02-14T06:24,2022-02-14T16:16,35523.91,31198.58,0.004,0.004,0.000,1.0,13.9,23.3,185,7.97,0.072
2022-02-15,3,47.8,39.9,43.3,41.4,30.6,36.2,2022-02-15T06:22,2022-02-15T16:18,35756.23,16153.88,0.000,0.000,0.000,0.0,14.6,25.7,227,5.49,0.037
2022-02-16,61,51.3,41.2,45.3,41.3,31.0,35.6,2022-02-16T06:20,2022-02-16T16:20,35990.69,0.00,0.291,0.291,0.000,20.0,22.8,43.6,215,1.89,0.033
2022-02-17,61,53.4,40.5,45.0,42.6,28.9,32.8,2022-02-17T06:18,2022-02-17T16:22,36227.05,16513.88,0.248,0.248,0.000,13.0,30.9,55.5,267,3.51,0.057
2022-02-18,61,50.6,37.5,43.4,40.1,28.5,33.3,2022-02-18T06:16,2022-02-18T16:24,36465.12,12708.73,0.154,0.154,0.000,8.0,26.1,46.3,231,4.10,0.052
2022-02-19,51,44.4,38.0,41.1,30.9,25.2,28.3,2022-02-19T06:14,2022-02-19T16:25,36704.66,25877.48,0.031,0.031,0.000,7.0,29.1,54.6,250,5.67,0.076
2022-02-20,61,46.6,37.6,42.0,37.3,29.5,33.1,2022-02-20T06:12,2022-02-20T16:27,36945.46,1810.35,0.339,0.339,0.000,20.0,19.5,32.7,229,2.80,0.025
2022-02-21,53,48.2,36.5,41.6,37.5,26.9,30.2,2022-02-21T06:10,2022-02-21T16:29,37187.31,21515.92,0.165,0.165,0.000,14.0,26.6,47.0,250,6.28,0.050
2022-02-22,61,45.4,38.1,41.8,35.4,27.6,32.0,2022-02-22T06:07,2022-02-22T16:31,37430.01,22632.63,0.154,0.154,0.000,11.0,19.0,32.4,270,6.04,0.049
2022-02-23,3,48.2,35.7,42.2,40.6,28.4,32.9,2022-02-23T06:05,2022-02-23T16:33,37673.37,32478.37,0.000,0.000,0.000,0.0,20.3,36.5,269,7.56,0.056
2022-02-24,51,50.7,34.2,42.7,41.3,25.8,33.7,2022-02-24T06:03,2022-02-24T16:35,37917.18,27159.08,0.024,0.024,0.000,3.0,21.1,36.7,212,7.28,0.060
2022-02-25,73,43.4,34.1,38.4,31.5,24.6,28.5,2022-02-25T06:01,2022-02-25T16:37,38161.27,29279.80,0.118,0.063,0.386,6.0,20.4,35.3,252,7.87,0.043
2022-02-26,51,43.8,30.6,37.6,37.3,24.1,30.6,2022-02-26T05:59,2022-02-26T16:39,38405.44,16346.63,0.004,0.004,0.000,1.0,11.2,19.9,342,5.83,0.028
2022-02-27,3,42.8,27.0,33.5,37.0,20.1,27.4,2022-02-27T05:57,2022-02-27T16:41,38649.53,19814.06,0.000,0.000,0.000,0.0,8.0,15.4,89,8.03,0.029
2022-02-28,3,40.9,26.9,32.6,34.1,19.6,25.6,2022-02-28T05:54,2022-02-28T16:42,38893.33,30720.12,0.000,0.000,0.000,0.0,8.1,16.1,120,10.63,0.043
2022-03-01,1,44.1,26.0,32.9,37.2,17.2,25.1,2022-03-01T05:52,2022-03-01T16:44,39136.69,34625.38,0.000,0.000,0.000,0.0,9.1,16.6,149,11.83,0.053
2022-03-02,3,43.7,25.4,33.5,37.7,18.3,27.2,2022-03-02T05:50,2022-03-02T16:46,39379.42,30636.73,0.000,0.000,0.000,0.0,5.5,10.7,116,10.82,0.046
2022-03-03,3,37.5,22.9,30.2,30.4,15.2,23.1,2022-03-03T05:48,2022-03-03T16:48,39621.35,10655.33,0.000,0.000,0.000,0.0,8.1,16.3,14,6.08,0.022
2022-03-04,3,40.0,29.0,34.5,32.7,22.3,27.9,2022-03-04T05:45,2022-03-04T16:50,39862.66,11024.55,0.000,0.000,0.000,0.0,9.8,18.1,41,5.59,0.030
2022-03-05,51,40.0,23.8,31.8,33.8,16.3,24.9,2022-03-05T05:43,2022-03-05T16:51,40105.25,18492.00,0.004,0.004,0.000,1.0,7.3,12.8,46,7.68,0.034
2022-03-06,3,36.0,26.4,32.4,28.7,19.3,25.1,2022-03-06T05:41,2022-03-06T16:53,40349.28,11905.21,0.000,0.000,0.000,0.0,8.4,15.2,6,6.08,0.033
2022-03-07,3,46.2,27.2,35.2,38.1,20.2,28.2,2022-03-07T05:39,2022-03-07T16:55,40594.60,36206.50,0.000,0.000,0.000,0.0,11.0,19.7,340,12.62,0.055
2022-03-08,3,47.4,25.4,36.0,43.3,18.4,30.5,2022-03-08T05:36,2022-03-08T16:57,40841.03,36213.57,0.000,0.000,0.000,0.0,5.2,7.6,17,12.57,0.055
2022-03-09,0,50.6,26.1,37.0,44.9,18.8,30.8,2022-03-09T05:34,2022-03-09T16:59,41088.42,37078.24,0.000,0.000,0.000,0.0,6.3,10.1,24,13.36,0.063
2022-03-10,1,45.9,29.3,35.9,37.4,18.8,27.3,2022-03-10T05:32,2022-03-10T17:01,41336.61,37333.61,0.000,0.000,0.000,0.0,13.7,23.7,112,13.18,0.064
2022-03-11,0,44.3,26.9,34.6,32.2,15.2,23.0,2022-03-11T05:29,2022-03-11T17:02,41585.43,37589.11,0.000,0.000,0.000,0.0,16.9,29.1,118,14.30,0.092
2022-03-12,0,49.3,29.5,37.8,39.0,18.4,27.8,2022-03-12T05:27,2022-03-12T17:04,41834.74,37844.59,0.000,0.000,0.000,0.0,12.9,22.4,125,14.47,0.097
2022-03-13,0,52.0,30.0,40.0,42.5,19.9,30.5,2022-03-13T05:25,2022-03-13T17:06,42084.38,38025.91,0.000,0.000,0.000,0.0,13.3,22.6,113,14.49,0.102
2022-03-14,53,53.7,33.5,43.4,45.2,24.0,35.3,2022-03-14T05:22,2022-03-14T17:08,42334.21,33146.75,0.055,0.055,0.000,5.0,10.4,18.3,170,13.03,0.091
